transaction_id	merchant_id	customer_id	year_month	transaction_date	original_currency	payment_method	status	amount_EUR	fee_EUR	net_amount_EUR
TXN003695	M0177	C00867	2025-12	2025-12-28 21:32:00	GBP	CONTACTLESS	COMPLETED	1094.26	19.15	1075.11
TXN003696	M0150	C00850	2024-09	2024-09-12 12:06:00	GBP	GOOGLE PAY	COMPLETED	294.52	5.15	289.37
TXN003697	M0140	C00101	2024-10	2024-10-21 00:23:00	EUR	QR CODE	COMPLETED	910.23	15.93	894.3
TXN003698	M0135	C00747	2025-03	2025-03-12 23:18:00	EUR	CONTACTLESS	COMPLETED	2058.35	36.02	2022.33
TXN003699	M0176	C00807	2024-10	2024-10-28 21:24:00	GBP	GOOGLE PAY	COMPLETED	2070.73	36.23	2034.49
TXN003700	M0046	C00975	2024-07	2024-07-18 13:13:00	BGN	CARD	COMPLETED	930.3	16.28	914.02
TXN003701	M0019	C00642	2025-09	2025-09-16 13:49:00	BGN	CARD	COMPLETED	124.84	2.18	122.66
TXN003702	M0096	C00545	2025-02	2025-02-18 09:32:00	BGN	GOOGLE PAY	COMPLETED	290.85	5.09	285.76
TXN003703	M0054	C00321	2025-11	2025-11-17 08:30:00	GBP	QR CODE	COMPLETED	61.07	1.07	60.01
TXN003705	M0144	C00499	2026-02	2026-02-02 07:00:00	BGN	QR CODE	COMPLETED	37.43	0.65	36.77
TXN003707	M0047	C00495	2024-07	2024-07-15 22:38:00	EUR	GOOGLE PAY	COMPLETED	286.25	5.01	281.24
TXN003709	M0149	C00161	2024-01	2024-01-27 02:34:00	GBP	GOOGLE PAY	COMPLETED	969.99	16.97	953.02
TXN003710	M0032	C00714	2025-12	2025-12-19 06:01:00	BGN	GOOGLE PAY	COMPLETED	113.02	1.98	111.04
TXN003711	M0167	C00747	2024-02	2024-02-05 15:21:00	BGN	QR CODE	COMPLETED	865.97	15.15	850.82
TXN003712	M0168	C00460	2024-08	2024-08-05 18:30:00	BGN	QR CODE	COMPLETED	1143.39	20.01	1123.38
TXN003713	M0015	C00128	2025-01	2025-01-03 05:59:00	EUR	APPLE PAY	COMPLETED	2170.95	37.99	2132.96
TXN003714	M0140	C00567	2025-05	2025-05-04 10:26:00	BGN	QR CODE	COMPLETED	455.81	7.98	447.84
TXN003715	M0170	C00821	2025-01	2025-01-22 00:27:00	BGN	APPLE PAY	COMPLETED	99.57	1.74	97.82
TXN003716	M0105	C00611	2024-06	2024-06-13 03:26:00	GBP	APPLE PAY	COMPLETED	438.6	7.68	430.92
TXN003717	M0091	C00429	2026-01	2026-01-05 05:47:00	BGN	APPLE PAY	COMPLETED	1108.07	19.39	1088.68
TXN003718	M0156	C00091	2025-06	2025-06-11 06:31:00	BGN	CONTACTLESS	COMPLETED	1168.25	20.45	1147.8
TXN003720	M0043	C00014	2025-09	2025-09-12 01:07:00	GBP	CARD	COMPLETED	1675.31	29.32	1645.99
TXN003721	M0110	C00118	2026-01	2026-01-20 11:12:00	GBP	CONTACTLESS	COMPLETED	1727.33	30.23	1697.1
TXN003724	M0015	C00303	2024-10	2024-10-20 15:43:00	GBP	QR CODE	COMPLETED	353.6	6.19	347.42
TXN003725	M0199	C00991	2025-03	2025-03-16 16:14:00	EUR	QR CODE	COMPLETED	856.01	14.98	841.03
TXN003726	M0151	C00751	2025-08	2025-08-11 03:09:00	EUR	QR CODE	COMPLETED	1205.87	21.1	1184.77
TXN003728	M0070	C00902	2024-03	2024-03-06 19:44:00	EUR	APPLE PAY	COMPLETED	1850.07	32.38	1817.69
TXN003729	M0127	C00187	2024-09	2024-09-06 05:57:00	BGN	CONTACTLESS	COMPLETED	1195.32	20.92	1174.4
TXN003730	M0104	C00613	2024-02	2024-02-01 03:44:00	GBP	APPLE PAY	COMPLETED	1178.76	20.63	1158.13
TXN003731	M0067	C00240	2024-05	2024-05-06 06:46:00	EUR	APPLE PAY	COMPLETED	1931.97	33.81	1898.16
TXN003734	M0110	C00139	2024-12	2024-12-31 11:56:00	BGN	APPLE PAY	COMPLETED	1007.86	17.64	990.22
TXN003736	M0124	C00096	2025-06	2025-06-27 06:21:00	GBP	GOOGLE PAY	COMPLETED	1421.57	24.88	1396.69
TXN003738	M0116	C00232	2024-05	2024-05-19 15:44:00	BGN	APPLE PAY	COMPLETED	175.05	3.06	171.99
TXN003739	M0003	C00175	2025-08	2025-08-04 05:19:00	BGN	APPLE PAY	COMPLETED	170.61	2.99	167.62
TXN003740	M0025	C00752	2025-06	2025-06-08 01:26:00	EUR	GOOGLE PAY	COMPLETED	1685.09	29.49	1655.6
TXN003741	M0081	C00810	2024-05	2024-05-03 00:06:00	GBP	APPLE PAY	COMPLETED	1934.25	33.85	1900.4
TXN003743	M0041	C00715	2024-10	2024-10-29 07:51:00	BGN	APPLE PAY	COMPLETED	1069.83	18.72	1051.1
TXN003744	M0113	C00685	2025-12	2025-12-07 11:44:00	BGN	QR CODE	COMPLETED	1143.46	20.01	1123.45
TXN003745	M0110	C00822	2023-08	2023-08-26 10:26:00	BGN	APPLE PAY	COMPLETED	1265.09	22.14	1242.95
TXN003746	M0027	C00724	2024-09	2024-09-22 15:22:00	EUR	CONTACTLESS	COMPLETED	483.03	8.45	474.58
TXN003747	M0120	C00859	2024-12	2024-12-27 10:19:00	GBP	CARD	COMPLETED	1821.73	31.88	1789.85
TXN003748	M0176	C00078	2023-07	2023-07-09 16:58:00	BGN	CARD	COMPLETED	1054.34	18.45	1035.88
TXN003749	M0007	C00768	2025-04	2025-04-02 10:24:00	BGN	QR CODE	COMPLETED	409.3	7.16	402.14
TXN003750	M0045	C00391	2023-12	2023-12-24 20:11:00	GBP	QR CODE	COMPLETED	517.81	9.06	508.75
TXN003751	M0170	C00240	2025-12	2025-12-17 19:11:00	EUR	QR CODE	COMPLETED	1938.98	33.93	1905.05
TXN003752	M0099	C00843	2024-03	2024-03-15 18:16:00	BGN	CONTACTLESS	COMPLETED	119.86	2.1	117.77
TXN003753	M0156	C00814	2026-03	2026-03-11 00:53:00	GBP	CONTACTLESS	COMPLETED	1347.71	23.58	1324.12
TXN003754	M0072	C00525	2023-12	2023-12-10 09:00:00	BGN	CONTACTLESS	COMPLETED	484.67	8.48	476.19
TXN003755	M0070	C00552	2025-02	2025-02-17 06:12:00	BGN	CONTACTLESS	COMPLETED	1030.46	18.03	1012.43
TXN003757	M0112	C00795	2025-07	2025-07-25 19:16:00	GBP	APPLE PAY	COMPLETED	1594.13	27.9	1566.23
TXN003758	M0045	C00636	2024-09	2024-09-04 07:46:00	EUR	QR CODE	COMPLETED	1406.14	24.61	1381.53
TXN003759	M0085	C00853	2025-05	2025-05-07 00:28:00	EUR	QR CODE	COMPLETED	674.3	11.8	662.5
TXN003760	M0089	C00637	2024-12	2024-12-29 17:40:00	GBP	QR CODE	COMPLETED	1980.73	34.66	1946.07
TXN003761	M0070	C00827	2025-04	2025-04-30 20:55:00	BGN	GOOGLE PAY	COMPLETED	11.82	0.2	11.62
TXN003763	M0012	C00005	2025-04	2025-04-30 14:07:00	EUR	QR CODE	COMPLETED	2006.91	35.12	1971.79
TXN003765	M0190	C00461	2025-11	2025-11-30 21:24:00	BGN	QR CODE	COMPLETED	660.64	11.56	649.07
TXN003766	M0157	C00469	2026-01	2026-01-19 08:29:00	BGN	CARD	COMPLETED	22.22	0.39	21.83
TXN003767	M0111	C00930	2025-08	2025-08-11 01:05:00	EUR	CARD	COMPLETED	2116.08	37.03	2079.05
TXN003769	M0087	C00334	2025-05	2025-05-04 15:53:00	EUR	APPLE PAY	COMPLETED	897.85	15.71	882.14
TXN003770	M0020	C00679	2026-03	2026-03-05 13:01:00	GBP	APPLE PAY	COMPLETED	1488.76	26.06	1462.71
TXN003771	M0145	C00213	2026-02	2026-02-16 23:43:00	GBP	QR CODE	COMPLETED	396.85	6.94	389.9
TXN003773	M0195	C00725	2024-09	2024-09-01 20:21:00	BGN	CONTACTLESS	COMPLETED	999.28	17.49	981.8
TXN003774	M0125	C00923	2025-06	2025-06-18 09:02:00	GBP	CONTACTLESS	COMPLETED	298.15	5.22	292.93
TXN003775	M0144	C00172	2025-02	2025-02-14 02:30:00	GBP	GOOGLE PAY	COMPLETED	1778.19	31.12	1747.07
TXN003776	M0032	C00883	2024-09	2024-09-28 01:54:00	BGN	CONTACTLESS	COMPLETED	167.35	2.93	164.42
TXN003777	M0138	C00386	2024-09	2024-09-21 22:31:00	GBP	QR CODE	COMPLETED	932.31	16.31	916.0
TXN003778	M0019	C00295	2026-03	2026-03-11 13:48:00	BGN	CONTACTLESS	COMPLETED	966.51	16.91	949.6
TXN003779	M0195	C00395	2025-09	2025-09-11 13:55:00	EUR	APPLE PAY	COMPLETED	1399.32	24.49	1374.83
TXN003780	M0132	C00789	2024-05	2024-05-29 07:01:00	EUR	CONTACTLESS	COMPLETED	1800.93	31.52	1769.41
TXN003781	M0113	C00665	2025-11	2025-11-02 19:21:00	EUR	CARD	COMPLETED	212.44	3.72	208.72
TXN003782	M0195	C00929	2025-01	2025-01-21 20:58:00	BGN	GOOGLE PAY	COMPLETED	644.51	11.28	633.23
TXN003783	M0118	C00222	2024-10	2024-10-06 16:24:00	GBP	APPLE PAY	COMPLETED	1635.19	28.62	1606.57
TXN003784	M0107	C00312	2024-09	2024-09-18 01:12:00	BGN	APPLE PAY	COMPLETED	955.64	16.72	938.91
TXN003785	M0055	C00757	2024-10	2024-10-27 12:32:00	BGN	CONTACTLESS	COMPLETED	998.45	17.47	980.98
TXN003786	M0060	C00228	2024-11	2024-11-12 17:04:00	GBP	GOOGLE PAY	COMPLETED	1445.14	25.29	1419.86
TXN003787	M0174	C00049	2025-07	2025-07-29 02:30:00	GBP	CONTACTLESS	COMPLETED	1555.86	27.22	1528.63
TXN003788	M0032	C00908	2025-07	2025-07-24 09:17:00	GBP	CONTACTLESS	COMPLETED	1887.28	33.03	1854.25
TXN003789	M0173	C00552	2024-08	2024-08-20 04:24:00	GBP	CARD	COMPLETED	536.42	9.39	527.04
TXN003792	M0151	C00900	2025-05	2025-05-04 06:28:00	EUR	CONTACTLESS	COMPLETED	1875.39	32.82	1842.57
TXN003793	M0122	C00272	2025-05	2025-05-28 14:26:00	EUR	CARD	COMPLETED	1395.04	24.41	1370.63
TXN003794	M0123	C00360	2025-02	2025-02-17 14:22:00	EUR	APPLE PAY	COMPLETED	203.59	3.56	200.03
TXN003795	M0023	C00796	2023-09	2023-09-27 10:48:00	EUR	CARD	COMPLETED	1179.28	20.64	1158.64
TXN003796	M0160	C00585	2024-08	2024-08-27 01:50:00	GBP	CARD	COMPLETED	72.65	1.27	71.38
TXN003797	M0105	C00763	2025-03	2025-03-05 12:22:00	GBP	APPLE PAY	COMPLETED	1553.08	27.18	1525.91
TXN003798	M0088	C00375	2025-03	2025-03-19 16:51:00	EUR	APPLE PAY	COMPLETED	835.5	14.62	820.88
TXN003799	M0047	C00033	2024-09	2024-09-10 21:08:00	BGN	CARD	COMPLETED	1203.53	21.06	1182.47
TXN003800	M0010	C00081	2024-07	2024-07-16 14:01:00	EUR	CARD	COMPLETED	2139.03	37.43	2101.6
TXN003801	M0189	C00845	2024-12	2024-12-17 09:37:00	GBP	CARD	COMPLETED	2169.48	37.97	2131.51
TXN003802	M0021	C00754	2025-10	2025-10-01 22:48:00	GBP	APPLE PAY	COMPLETED	1289.99	22.57	1267.42
TXN003803	M0021	C00221	2024-04	2024-04-23 17:06:00	BGN	GOOGLE PAY	COMPLETED	873.25	15.28	857.97
TXN003804	M0071	C00460	2025-07	2025-07-29 13:04:00	GBP	CARD	COMPLETED	680.95	11.92	669.03
TXN003805	M0131	C00473	2025-06	2025-06-26 16:31:00	BGN	QR CODE	COMPLETED	855.48	14.97	840.51
TXN003807	M0005	C00615	2025-07	2025-07-10 11:45:00	BGN	APPLE PAY	COMPLETED	171.33	3.0	168.34
TXN003808	M0005	C00719	2024-12	2024-12-03 20:39:00	EUR	CONTACTLESS	COMPLETED	171.83	3.01	168.82
TXN003809	M0001	C00293	2024-01	2024-01-30 18:45:00	EUR	APPLE PAY	COMPLETED	466.87	8.17	458.7
TXN003810	M0072	C00937	2025-10	2025-10-21 21:15:00	EUR	CARD	COMPLETED	1558.8	27.28	1531.52
TXN003811	M0065	C00398	2023-08	2023-08-11 11:04:00	GBP	CARD	COMPLETED	468.59	8.2	460.38
TXN003812	M0079	C00605	2025-06	2025-06-30 09:28:00	EUR	APPLE PAY	COMPLETED	2169.37	37.96	2131.41
TXN003813	M0117	C00307	2025-07	2025-07-25 23:32:00	GBP	CONTACTLESS	COMPLETED	741.05	12.97	728.08
TXN003814	M0001	C00953	2024-02	2024-02-14 10:38:00	BGN	CONTACTLESS	COMPLETED	336.43	5.89	330.54
TXN003816	M0106	C00993	2025-02	2025-02-03 15:30:00	EUR	APPLE PAY	COMPLETED	757.86	13.26	744.6
TXN003817	M0020	C00383	2026-03	2026-03-05 21:12:00	EUR	APPLE PAY	COMPLETED	24.14	0.42	23.72
TXN003818	M0108	C00974	2025-08	2025-08-15 10:34:00	BGN	QR CODE	COMPLETED	1041.65	18.23	1023.42
TXN003819	M0199	C00564	2025-10	2025-10-12 11:40:00	BGN	APPLE PAY	COMPLETED	215.54	3.77	211.77
TXN003820	M0088	C00536	2026-02	2026-02-05 19:51:00	GBP	CARD	COMPLETED	1356.03	23.73	1332.3
TXN003821	M0044	C00860	2026-02	2026-02-26 17:24:00	EUR	GOOGLE PAY	COMPLETED	827.4	14.48	812.92
TXN003822	M0118	C00875	2024-10	2024-10-01 19:11:00	EUR	QR CODE	COMPLETED	539.79	9.45	530.34
TXN003823	M0057	C00913	2025-05	2025-05-12 17:48:00	BGN	CARD	COMPLETED	1220.27	21.36	1198.91
TXN003824	M0188	C00395	2024-08	2024-08-21 06:34:00	EUR	APPLE PAY	COMPLETED	164.91	2.89	162.02
TXN003826	M0095	C00054	2025-10	2025-10-08 23:53:00	BGN	CARD	COMPLETED	310.51	5.44	305.08
TXN003828	M0076	C00904	2025-11	2025-11-15 12:05:00	BGN	APPLE PAY	COMPLETED	252.38	4.42	247.97
TXN003829	M0093	C00061	2024-06	2024-06-25 01:04:00	GBP	APPLE PAY	COMPLETED	701.63	12.28	689.36
TXN003830	M0003	C00916	2024-11	2024-11-14 14:34:00	EUR	QR CODE	COMPLETED	222.16	3.89	218.27
TXN003831	M0190	C00321	2025-12	2025-12-06 11:39:00	GBP	GOOGLE PAY	COMPLETED	1200.2	21.0	1179.2
TXN003832	M0105	C00908	2025-07	2025-07-05 07:47:00	GBP	CARD	COMPLETED	1743.31	30.51	1712.81
TXN003833	M0143	C00962	2025-11	2025-11-03 05:38:00	BGN	QR CODE	COMPLETED	755.98	13.23	742.76
TXN003834	M0069	C00958	2025-01	2025-01-27 04:03:00	BGN	CARD	COMPLETED	533.75	9.34	524.4
TXN003835	M0006	C00657	2024-06	2024-06-17 03:58:00	GBP	QR CODE	COMPLETED	1517.36	26.55	1490.81
TXN003837	M0163	C00127	2024-01	2024-01-10 05:42:00	GBP	QR CODE	COMPLETED	537.98	9.41	528.57
TXN003838	M0037	C00649	2025-06	2025-06-21 16:59:00	GBP	APPLE PAY	COMPLETED	276.85	4.85	272.0
TXN003840	M0008	C00955	2025-07	2025-07-17 06:40:00	BGN	CARD	COMPLETED	347.33	6.08	341.25
TXN003841	M0191	C00819	2024-09	2024-09-29 00:22:00	BGN	APPLE PAY	COMPLETED	727.5	12.73	714.77
TXN003842	M0127	C00207	2023-11	2023-11-12 04:35:00	EUR	CONTACTLESS	COMPLETED	1569.17	27.46	1541.71
TXN003844	M0127	C00962	2025-07	2025-07-24 04:16:00	EUR	CONTACTLESS	COMPLETED	2013.14	35.23	1977.91
TXN003846	M0174	C00647	2025-10	2025-10-30 20:01:00	BGN	GOOGLE PAY	COMPLETED	903.46	15.81	887.65
TXN003847	M0005	C00811	2025-09	2025-09-15 12:02:00	EUR	APPLE PAY	COMPLETED	721.87	12.63	709.24
TXN003848	M0004	C00462	2025-05	2025-05-29 11:54:00	GBP	QR CODE	COMPLETED	653.54	11.43	642.11
TXN003850	M0130	C00037	2025-04	2025-04-08 13:25:00	EUR	GOOGLE PAY	COMPLETED	2407.43	42.13	2365.3
TXN003851	M0085	C00573	2026-02	2026-02-22 11:27:00	GBP	QR CODE	COMPLETED	1760.92	30.82	1730.1
TXN003852	M0131	C00934	2025-07	2025-07-31 23:56:00	BGN	QR CODE	COMPLETED	487.7	8.53	479.16
TXN003853	M0061	C00663	2024-09	2024-09-25 06:24:00	EUR	CONTACTLESS	COMPLETED	1648.36	28.85	1619.51
TXN003855	M0072	C00904	2025-10	2025-10-23 18:17:00	EUR	QR CODE	COMPLETED	1664.36	29.13	1635.23
TXN003856	M0158	C00779	2024-04	2024-04-27 06:32:00	BGN	APPLE PAY	COMPLETED	22.57	0.39	22.18
TXN003857	M0134	C00736	2026-02	2026-02-09 10:46:00	BGN	APPLE PAY	COMPLETED	315.27	5.52	309.76
TXN003858	M0079	C00829	2024-05	2024-05-05 18:45:00	BGN	CARD	COMPLETED	963.46	16.86	946.6
TXN003859	M0093	C00368	2024-09	2024-09-10 09:28:00	EUR	GOOGLE PAY	COMPLETED	322.54	5.64	316.9
TXN003860	M0122	C00227	2025-02	2025-02-28 20:03:00	EUR	GOOGLE PAY	COMPLETED	2050.63	35.89	2014.74
TXN003861	M0127	C00414	2023-07	2023-07-11 17:16:00	BGN	QR CODE	COMPLETED	1105.26	19.34	1085.92
TXN003862	M0192	C00677	2026-01	2026-01-16 13:53:00	EUR	QR CODE	COMPLETED	1999.69	34.99	1964.7
TXN003863	M0043	C00908	2024-10	2024-10-09 21:42:00	EUR	QR CODE	COMPLETED	1338.15	23.42	1314.73
TXN003864	M0043	C00158	2025-03	2025-03-31 00:48:00	EUR	APPLE PAY	COMPLETED	1910.44	33.43	1877.01
TXN003865	M0054	C00549	2024-10	2024-10-30 13:57:00	BGN	APPLE PAY	COMPLETED	652.48	11.42	641.06
TXN003866	M0175	C00515	2026-01	2026-01-17 13:31:00	EUR	QR CODE	COMPLETED	2266.85	39.67	2227.18
TXN003867	M0103	C00276	2024-07	2024-07-23 10:51:00	BGN	APPLE PAY	COMPLETED	705.74	12.35	693.39
TXN003868	M0148	C00366	2024-10	2024-10-23 18:30:00	BGN	CONTACTLESS	COMPLETED	428.71	7.5	421.21
TXN003869	M0021	C00338	2025-05	2025-05-29 10:57:00	BGN	CONTACTLESS	COMPLETED	441.34	7.73	433.61
TXN003870	M0129	C00284	2025-08	2025-08-29 15:17:00	EUR	CARD	COMPLETED	1344.78	23.53	1321.25
TXN003872	M0114	C00632	2025-08	2025-08-18 03:53:00	BGN	GOOGLE PAY	COMPLETED	956.7	16.74	939.96
TXN003873	M0109	C00807	2025-05	2025-05-02 10:14:00	GBP	CARD	COMPLETED	583.69	10.22	573.48
TXN003874	M0197	C00413	2025-03	2025-03-31 20:27:00	GBP	QR CODE	COMPLETED	665.86	11.65	654.21
TXN003877	M0022	C00159	2025-12	2025-12-20 23:20:00	EUR	APPLE PAY	COMPLETED	1440.08	25.2	1414.88
TXN003878	M0038	C00221	2024-01	2024-01-19 16:17:00	GBP	QR CODE	COMPLETED	1629.26	28.51	1600.75
TXN003879	M0043	C00533	2025-02	2025-02-01 12:26:00	GBP	GOOGLE PAY	COMPLETED	1184.04	20.72	1163.32
TXN003880	M0168	C00035	2024-01	2024-01-10 02:51:00	GBP	CARD	COMPLETED	1360.22	23.8	1336.42
TXN003882	M0192	C00765	2025-04	2025-04-20 11:50:00	GBP	CARD	COMPLETED	1926.0	33.71	1892.29
TXN003883	M0089	C00251	2025-06	2025-06-14 08:17:00	BGN	CONTACTLESS	COMPLETED	533.56	9.34	524.22
TXN003885	M0163	C00768	2025-08	2025-08-14 04:31:00	EUR	GOOGLE PAY	COMPLETED	342.24	5.99	336.25
TXN003886	M0179	C00708	2026-02	2026-02-26 09:39:00	EUR	QR CODE	COMPLETED	1434.53	25.1	1409.43
TXN003887	M0090	C00823	2024-11	2024-11-14 14:47:00	BGN	APPLE PAY	COMPLETED	801.35	14.02	787.33
TXN003889	M0143	C00328	2024-06	2024-06-13 00:43:00	BGN	CONTACTLESS	COMPLETED	636.1	11.13	624.97
TXN003890	M0023	C00622	2024-03	2024-03-15 12:11:00	GBP	GOOGLE PAY	COMPLETED	904.23	15.82	888.4
TXN003891	M0123	C00457	2025-06	2025-06-10 16:17:00	BGN	QR CODE	COMPLETED	369.78	6.47	363.3
TXN003892	M0199	C00916	2024-05	2024-05-02 15:53:00	BGN	QR CODE	COMPLETED	439.78	7.7	432.09
TXN003893	M0026	C00157	2026-02	2026-02-03 02:29:00	BGN	APPLE PAY	COMPLETED	618.41	10.82	607.58
TXN003894	M0077	C00689	2024-03	2024-03-08 09:38:00	EUR	GOOGLE PAY	COMPLETED	1952.43	34.17	1918.26
TXN003895	M0071	C00800	2024-04	2024-04-27 16:48:00	BGN	APPLE PAY	COMPLETED	860.64	15.06	845.57
TXN003896	M0170	C00799	2026-02	2026-02-09 08:28:00	GBP	QR CODE	COMPLETED	973.97	17.04	956.92
TXN003897	M0010	C00270	2025-02	2025-02-27 00:23:00	BGN	CONTACTLESS	COMPLETED	417.75	7.31	410.44
TXN003898	M0164	C00505	2024-12	2024-12-09 07:49:00	EUR	APPLE PAY	COMPLETED	1081.19	18.92	1062.27
TXN003899	M0106	C00787	2024-05	2024-05-01 04:46:00	BGN	CARD	COMPLETED	4.69	0.08	4.61
TXN003900	M0125	C00216	2025-08	2025-08-20 22:15:00	GBP	QR CODE	COMPLETED	647.98	11.34	636.64
TXN003901	M0119	C00973	2025-11	2025-11-08 03:03:00	GBP	APPLE PAY	COMPLETED	1439.6	25.19	1414.41
TXN003903	M0169	C00966	2025-07	2025-07-03 22:34:00	GBP	GOOGLE PAY	COMPLETED	1054.74	18.46	1036.28
TXN003904	M0129	C00664	2025-04	2025-04-05 12:16:00	BGN	GOOGLE PAY	COMPLETED	133.91	2.34	131.57
TXN003905	M0080	C00479	2024-07	2024-07-27 12:34:00	EUR	QR CODE	COMPLETED	823.68	14.41	809.27
TXN003906	M0171	C00990	2024-01	2024-01-04 04:15:00	GBP	APPLE PAY	COMPLETED	1846.51	32.31	1814.2
TXN003908	M0078	C00413	2025-07	2025-07-18 11:59:00	EUR	CONTACTLESS	COMPLETED	1255.21	21.97	1233.24
TXN003909	M0136	C00172	2025-06	2025-06-27 20:40:00	EUR	CONTACTLESS	COMPLETED	296.1	5.18	290.92
TXN003910	M0190	C00258	2025-08	2025-08-20 14:00:00	GBP	QR CODE	COMPLETED	652.58	11.42	641.16
TXN003911	M0114	C00501	2024-12	2024-12-29 08:46:00	BGN	CONTACTLESS	COMPLETED	1251.52	21.9	1229.62
TXN003912	M0075	C00043	2024-05	2024-05-14 17:22:00	BGN	CONTACTLESS	COMPLETED	912.58	15.97	896.62
TXN003913	M0128	C00473	2024-09	2024-09-18 11:45:00	EUR	CONTACTLESS	COMPLETED	1917.04	33.55	1883.49
TXN003914	M0156	C00695	2025-05	2025-05-19 03:01:00	EUR	CARD	COMPLETED	196.89	3.45	193.44
TXN003915	M0195	C00587	2024-10	2024-10-16 14:47:00	BGN	APPLE PAY	COMPLETED	46.31	0.81	45.5
TXN003916	M0148	C00967	2023-12	2023-12-29 15:34:00	BGN	APPLE PAY	COMPLETED	553.54	9.69	543.85
TXN003917	M0081	C00768	2025-05	2025-05-19 03:25:00	GBP	QR CODE	COMPLETED	1961.82	34.33	1927.49
TXN003919	M0174	C00246	2025-02	2025-02-03 11:12:00	GBP	APPLE PAY	COMPLETED	1690.92	29.59	1661.33
TXN003920	M0181	C00132	2025-02	2025-02-13 19:26:00	EUR	QR CODE	COMPLETED	116.07	2.03	114.04
TXN003921	M0138	C00821	2024-06	2024-06-01 08:49:00	GBP	CARD	COMPLETED	188.37	3.3	185.07
TXN003922	M0193	C00619	2024-03	2024-03-11 19:00:00	GBP	APPLE PAY	COMPLETED	163.22	2.86	160.36
TXN003923	M0043	C00415	2025-02	2025-02-14 20:19:00	BGN	CONTACTLESS	COMPLETED	1247.07	21.82	1225.24
TXN003924	M0081	C00788	2024-10	2024-10-26 22:49:00	EUR	APPLE PAY	COMPLETED	1818.63	31.83	1786.8
TXN003926	M0117	C00448	2025-05	2025-05-25 23:14:00	GBP	QR CODE	COMPLETED	1746.59	30.57	1716.03
TXN003928	M0061	C00145	2025-11	2025-11-06 18:16:00	BGN	QR CODE	COMPLETED	904.79	15.83	888.96
TXN003929	M0100	C00132	2025-12	2025-12-12 18:06:00	EUR	CONTACTLESS	COMPLETED	223.43	3.91	219.52
TXN003932	M0079	C00280	2025-03	2025-03-29 10:28:00	GBP	APPLE PAY	COMPLETED	2061.08	36.07	2025.01
TXN003933	M0180	C00294	2025-03	2025-03-09 05:23:00	EUR	CARD	COMPLETED	1716.89	30.05	1686.84
TXN003934	M0134	C00713	2024-09	2024-09-26 22:34:00	GBP	CARD	COMPLETED	1449.53	25.37	1424.16
TXN003935	M0055	C00347	2025-07	2025-07-08 14:12:00	EUR	CARD	COMPLETED	1279.25	22.39	1256.86
TXN003938	M0098	C00535	2024-09	2024-09-28 05:01:00	EUR	CONTACTLESS	COMPLETED	2365.43	41.4	2324.03
TXN003939	M0063	C00454	2024-11	2024-11-28 08:03:00	EUR	QR CODE	COMPLETED	2248.75	39.35	2209.4
TXN003940	M0054	C00797	2025-10	2025-10-21 00:12:00	GBP	APPLE PAY	COMPLETED	5.64	0.09	5.55
TXN003942	M0112	C00759	2023-05	2023-05-04 17:15:00	BGN	APPLE PAY	COMPLETED	991.54	17.35	974.19
TXN003942	M0112	C00759	2023-05	2023-05-04 17:15:00	BGN	APPLE PAY	COMPLETED	991.54	17.35	974.19
TXN003944	M0025	C00529	2026-03	2026-03-10 04:02:00	GBP	QR CODE	COMPLETED	612.94	10.73	602.21
TXN003945	M0013	C00228	2025-04	2025-04-19 09:06:00	EUR	CONTACTLESS	COMPLETED	1253.76	21.94	1231.82
TXN003946	M0172	C00411	2023-11	2023-11-11 12:54:00	GBP	QR CODE	COMPLETED	645.04	11.29	633.75
TXN003947	M0110	C00038	2025-11	2025-11-26 09:06:00	GBP	CONTACTLESS	COMPLETED	1276.87	22.35	1254.52
TXN003948	M0156	C00583	2024-05	2024-05-07 12:50:00	EUR	QR CODE	COMPLETED	2279.53	39.89	2239.64
TXN003949	M0185	C00834	2026-02	2026-02-05 20:00:00	BGN	CARD	COMPLETED	294.3	5.15	289.16
TXN003950	M0181	C00756	2025-04	2025-04-25 14:43:00	GBP	QR CODE	COMPLETED	118.08	2.06	116.02
TXN003951	M0147	C00401	2025-01	2025-01-22 06:25:00	GBP	CARD	COMPLETED	2139.45	37.44	2102.01
TXN003953	M0164	C00176	2025-03	2025-03-13 23:08:00	GBP	CARD	COMPLETED	1670.54	29.24	1641.31
TXN003957	M0164	C00823	2024-04	2024-04-24 00:26:00	GBP	CARD	COMPLETED	778.5	13.62	764.87
TXN003958	M0123	C00791	2024-12	2024-12-23 10:58:00	BGN	APPLE PAY	COMPLETED	325.27	5.69	319.58
TXN003959	M0032	C00828	2023-03	2023-03-16 05:47:00	EUR	CONTACTLESS	COMPLETED	206.01	3.61	202.4
TXN003960	M0140	C00975	2024-11	2024-11-16 06:05:00	BGN	QR CODE	COMPLETED	730.88	12.79	718.09
TXN003961	M0181	C00828	2024-12	2024-12-29 18:37:00	BGN	GOOGLE PAY	COMPLETED	16.52	0.29	16.23
TXN003962	M0026	C00197	2026-01	2026-01-22 15:05:00	EUR	APPLE PAY	COMPLETED	2142.91	37.5	2105.41
TXN003963	M0106	C00076	2026-02	2026-02-27 14:58:00	EUR	APPLE PAY	COMPLETED	144.82	2.53	142.29
