event_id,merchant_id,event_type,event_date,feature_name,session_duration_sec,platform
EVT001904,M0110,app_login,2025-01-09 00:00:00,,1055,Web
EVT001905,M0169,dashboard_viewed,2025-07-24 00:00:00,,1533,Android
EVT001906,M0193,dashboard_viewed,2023-08-10 00:00:00,,253,Web
EVT001907,M0147,plan_upgraded,2025-09-05 00:00:00,,,iOS
EVT001908,M0069,support_ticket,2025-02-26 00:00:00,,,Web
EVT001909,M0079,terminal_activated,2024-09-04 00:00:00,,,Android
EVT001910,M0001,terminal_activated,2025-05-15 00:00:00,,,Web
EVT001911,M0107,support_ticket,2025-08-09 00:00:00,,,iOS
EVT001912,M0046,app_login,2025-02-05 00:00:00,,305,iOS
EVT001913,M0125,first_transaction,2024-09-27 00:00:00,,,Android
EVT001914,M0146,dashboard_viewed,2024-11-15 00:00:00,,441,iOS
EVT001915,M0192,first_transaction,2025-11-27 00:00:00,,,iOS
EVT001916,M0067,payout_requested,2025-02-26 00:00:00,,,Android
EVT001917,M0161,dashboard_viewed,2023-09-24 00:00:00,,1333,iOS
EVT001918,M0021,app_login,2025-03-21 00:00:00,,285,Android
EVT001919,M0017,app_login,2025-03-16 00:00:00,,510,Android
EVT001920,M0125,support_ticket,2024-09-18 00:00:00,,,iOS
EVT001921,M0016,app_login,2023-07-08 00:00:00,,1392,Web
EVT001922,M0011,terminal_activated,2025-07-15 00:00:00,,,iOS
EVT001923,M0097,feature_used,2025-03-26 00:00:00,Inventory,,Android
EVT001924,M0194,app_login,2025-04-20 00:00:00,,719,Android
EVT001925,M0175,dashboard_viewed,2024-08-31 00:00:00,,1702,iOS
EVT001926,M0093,support_ticket,2024-06-19 00:00:00,,,Web
EVT001927,M0015,payout_requested,2025-02-03 00:00:00,,,iOS
EVT001928,M0001,feature_used,2025-04-12 00:00:00,,,iOS
EVT001929,M0007,feature_used,2025-06-18 00:00:00,,,iOS
EVT001930,M0095,feature_used,2025-09-25 00:00:00,Online Store,,Android
EVT001931,M0170,first_transaction,2025-09-19 00:00:00,,,Android
EVT001932,M0005,feature_used,2025-12-12 00:00:00,Invoicing,,Web
EVT001933,M0084,support_ticket,2024-11-16 00:00:00,,,Web
EVT001934,M0125,app_login,2026-02-24 00:00:00,,1656,iOS
EVT001935,M0090,app_login,2025-01-23 00:00:00,,1378,Web
EVT001936,M0026,support_ticket,2025-06-30 00:00:00,,,Web
EVT001937,M0050,support_ticket,2025-08-28 00:00:00,,,Web
EVT001938,M0184,feature_used,2023-09-03 00:00:00,Inventory,,iOS
EVT001939,M0078,dashboard_viewed,2025-09-07 00:00:00,,986,iOS
EVT001940,M0115,payout_requested,2025-04-09 00:00:00,,,Web
EVT001941,M0139,app_login,2023-10-12 00:00:00,,379,Web
EVT001942,M0180,terminal_activated,2025-10-16 00:00:00,,,Web
EVT001943,M0008,first_transaction,2024-12-16 00:00:00,,,Android
EVT001944,M0197,app_login,2024-11-26 00:00:00,,1393,Android
EVT001945,M0172,first_transaction,2023-11-16 00:00:00,,,Web
EVT001946,M0163,support_ticket,2023-11-30 00:00:00,,,Web
EVT001947,M0086,dashboard_viewed,2023-08-26 00:00:00,,1348,Android
EVT001948,M0097,dashboard_viewed,2025-07-22 00:00:00,,1369,Web
EVT001949,M0144,payout_requested,2025-02-18 00:00:00,,,iOS
EVT001950,M0058,app_login,2024-10-16 00:00:00,,209,iOS
EVT001951,M0023,app_login,2024-04-12 00:00:00,,1554,iOS
EVT001952,M0147,app_login,2025-08-04 00:00:00,,808,Web
EVT001953,M0189,terminal_activated,2024-05-14 00:00:00,,,Web
EVT001954,M0138,first_transaction,2024-11-15 00:00:00,,,Android
EVT001955,M0082,plan_upgraded,2023-11-29 00:00:00,,,Web
EVT001956,M0170,feature_used,2025-02-18 00:00:00,Invoicing,,Android
EVT001957,M0003,feature_used,2024-11-24 00:00:00,Team Management,,iOS
EVT001958,M0076,dashboard_viewed,2025-07-09 00:00:00,,1422,Android
EVT001959,M0038,feature_used,2023-12-24 00:00:00,,,Web
EVT001960,M0180,terminal_activated,2025-06-20 00:00:00,,,Android
EVT001961,M0129,payout_requested,2024-12-08 00:00:00,,,Android
EVT001962,M0181,feature_used,2025-04-24 00:00:00,Analytics,,Android
EVT001963,M0075,support_ticket,2024-12-16 00:00:00,,,iOS
EVT001964,M0086,first_transaction,2024-06-20 00:00:00,,,Web
EVT001965,M0058,support_ticket,2023-06-16 00:00:00,,,iOS
EVT001966,M0125,support_ticket,2025-04-09 00:00:00,,,Web
EVT001967,M0041,payout_requested,2025-04-29 00:00:00,,,Android
EVT001968,M0109,support_ticket,2025-06-23 00:00:00,,,Android
EVT001969,M0101,terminal_activated,2025-03-17 00:00:00,,,Android
EVT001970,M0073,support_ticket,2024-10-13 00:00:00,,,Web
EVT001971,M0141,app_login,2024-01-03 00:00:00,,692,Web
EVT001972,M0014,dashboard_viewed,2025-04-02 00:00:00,,967,Web
EVT001973,M0042,feature_used,2025-06-03 00:00:00,,,Android
EVT001974,M0075,dashboard_viewed,2024-06-28 00:00:00,,476,Web
EVT001975,M0051,support_ticket,2023-07-06 00:00:00,,,Android
EVT001976,M0186,dashboard_viewed,2024-03-24 00:00:00,,1419,iOS
EVT001977,M0097,payout_requested,2025-09-07 00:00:00,,,Web
EVT001978,M0044,payout_requested,2023-11-12 00:00:00,,,Android
EVT001979,M0122,first_transaction,2024-11-23 00:00:00,,,iOS
EVT001980,M0132,support_ticket,2025-10-04 00:00:00,,,iOS
EVT001981,M0161,support_ticket,2024-02-10 00:00:00,,,iOS
EVT001982,M0031,app_login,2025-07-18 00:00:00,,649,Web
EVT001983,M0153,payout_requested,2025-08-10 00:00:00,,,Web
EVT001984,M0097,plan_upgraded,2024-09-26 00:00:00,,,Android
EVT001985,M0167,app_login,2025-10-09 00:00:00,,1367,Android
EVT001986,M0095,terminal_activated,2023-09-21 00:00:00,,,iOS
EVT001987,M0032,feature_used,2025-12-16 00:00:00,Analytics,,iOS
EVT001988,M0151,feature_used,2025-10-14 00:00:00,Inventory,,Android
EVT001989,M0178,support_ticket,2025-12-31 00:00:00,,,iOS
EVT001990,M0099,feature_used,2025-09-28 00:00:00,,,Android
EVT001991,M0077,feature_used,2024-03-07 00:00:00,Team Management,,iOS
EVT001992,M0183,dashboard_viewed,2025-05-13 00:00:00,,408,Android
EVT001993,M0180,terminal_activated,2026-01-28 00:00:00,,,Web
EVT001994,M0126,terminal_activated,2026-02-05 00:00:00,,,Web
EVT001995,M0167,first_transaction,2026-02-10 00:00:00,,,iOS
EVT001996,M0169,dashboard_viewed,2025-03-16 00:00:00,,1795,Web
EVT001997,M0178,first_transaction,2025-11-22 00:00:00,,,Android
EVT001998,M0081,first_transaction,2023-11-14 00:00:00,,,Web
EVT001999,M0053,support_ticket,2023-07-22 00:00:00,,,Web
EVT002000,M0066,dashboard_viewed,2024-02-08 00:00:00,,203,iOS
EVT002001,M0130,app_login,2025-12-08 00:00:00,,381,Android
EVT002002,M0169,terminal_activated,2025-07-16 00:00:00,,,iOS
EVT002003,M0133,dashboard_viewed,2024-04-06 00:00:00,,1379,Web
EVT002004,M0114,first_transaction,2025-07-10 00:00:00,,,Web
EVT002005,M0081,feature_used,2024-06-30 00:00:00,Online Store,,Web
EVT002006,M0131,app_login,2024-07-20 00:00:00,,1387,iOS
EVT002007,M0061,terminal_activated,2024-12-17 00:00:00,,,Android
EVT002008,M0056,payout_requested,2025-08-25 00:00:00,,,Web
EVT002009,M0056,feature_used,2024-09-27 00:00:00,Analytics,,Web
EVT002010,M0160,app_login,2024-08-02 00:00:00,,552,Android
EVT002011,M0098,feature_used,2024-10-24 00:00:00,Inventory,,Android
EVT002012,M0022,payout_requested,2025-11-13 00:00:00,,,Android
EVT002013,M0178,first_transaction,2024-11-27 00:00:00,,,iOS
EVT002014,M0162,support_ticket,2025-12-22 00:00:00,,,Web
EVT002015,M0166,first_transaction,2024-06-10 00:00:00,,,Web
EVT002016,M0169,feature_used,2026-02-17 00:00:00,Online Store,,iOS
EVT002017,M0108,dashboard_viewed,2024-03-31 00:00:00,,1643,Android
EVT002018,M0098,terminal_activated,2026-01-18 00:00:00,,,iOS
EVT002019,M0020,app_login,2025-08-04 00:00:00,,255,Web
EVT002020,M0141,app_login,2025-02-12 00:00:00,,1341,iOS
EVT002021,M0093,dashboard_viewed,2025-08-02 00:00:00,,589,iOS
EVT002022,M0058,app_login,2023-09-17 00:00:00,,802,iOS
EVT002023,M0097,payout_requested,2024-10-31 00:00:00,,,iOS
EVT002024,M0135,support_ticket,2024-09-06 00:00:00,,,Web
EVT002025,M0126,terminal_activated,2025-07-26 00:00:00,,,Web
EVT002026,M0147,dashboard_viewed,2025-06-22 00:00:00,,1274,iOS
EVT002027,M0013,first_transaction,2025-06-22 00:00:00,,,Android
EVT002028,M0047,app_login,2026-01-06 00:00:00,,1645,Web
EVT002029,M0142,feature_used,2025-05-08 00:00:00,Inventory,,Web
EVT002030,M0033,app_login,2025-07-12 00:00:00,,1081,Web
EVT002031,M0040,support_ticket,2024-07-27 00:00:00,,,Android
EVT002032,M0146,support_ticket,2024-07-02 00:00:00,,,Web
EVT002033,M0164,payout_requested,2024-10-19 00:00:00,,,Web
EVT002034,M0156,app_login,2025-07-06 00:00:00,,404,Android
EVT002035,M0091,plan_upgraded,2026-02-21 00:00:00,,,Android
EVT002036,M0071,payout_requested,2024-09-05 00:00:00,,,Web
EVT002037,M0059,app_login,2026-02-05 00:00:00,,208,Android
EVT002038,M0105,plan_upgraded,2023-07-02 00:00:00,,,Web
EVT002039,M0021,terminal_activated,2024-10-31 00:00:00,,,iOS
EVT002040,M0043,feature_used,2023-11-19 00:00:00,,,Android
EVT002041,M0142,payout_requested,2024-04-01 00:00:00,,,Android
EVT002042,M0174,feature_used,2024-10-11 00:00:00,Inventory,,Android
EVT002043,M0132,support_ticket,2024-01-10 00:00:00,,,Android
EVT002044,M0004,feature_used,2024-09-13 00:00:00,,,Android
EVT002045,M0180,feature_used,2025-07-16 00:00:00,Analytics,,Web
EVT002046,M0170,payout_requested,2025-12-23 00:00:00,,,Web
EVT002047,M0176,feature_used,2025-01-19 00:00:00,Inventory,,iOS
EVT002048,M0173,payout_requested,2025-06-27 00:00:00,,,Web
EVT002049,M0058,first_transaction,2025-03-21 00:00:00,,,iOS
EVT002050,M0132,app_login,2023-08-12 00:00:00,,895,Android
EVT002051,M0098,first_transaction,2024-09-02 00:00:00,,,Android
EVT002052,M0174,app_login,2025-11-28 00:00:00,,1772,iOS
EVT002053,M0075,app_login,2024-09-22 00:00:00,,572,iOS
EVT002054,M0001,support_ticket,2025-03-27 00:00:00,,,iOS
EVT002055,M0079,payout_requested,2026-01-03 00:00:00,,,Web
EVT002056,M0010,payout_requested,2025-07-30 00:00:00,,,Android
EVT002057,M0015,app_login,2025-11-22 00:00:00,,972,Android
EVT002058,M0077,app_login,2023-12-02 00:00:00,,746,Web
EVT002059,M0048,app_login,2024-10-03 00:00:00,,237,Android
EVT002060,M0126,first_transaction,2026-01-26 00:00:00,,,Web
EVT002061,M0040,app_login,2025-07-15 00:00:00,,44,iOS
EVT002062,M0197,support_ticket,2024-10-25 00:00:00,,,Android
EVT002063,M0102,app_login,2025-04-16 00:00:00,,907,iOS
EVT002064,M0138,dashboard_viewed,2024-02-03 00:00:00,,928,Web
EVT002065,M0113,first_transaction,2025-10-03 00:00:00,,,Web
EVT002066,M0112,terminal_activated,2025-07-07 00:00:00,,,Web
EVT002067,M0051,first_transaction,2024-04-13 00:00:00,,,iOS
EVT002068,M0035,app_login,2025-09-21 00:00:00,,708,iOS
EVT002069,M0042,support_ticket,2025-07-11 00:00:00,,,Web
EVT002070,M0069,first_transaction,2025-05-30 00:00:00,,,Web
EVT002071,M0127,plan_upgraded,2025-05-22 00:00:00,,,iOS
EVT002072,M0084,plan_upgraded,2025-05-05 00:00:00,,,Web
EVT002073,M0186,payout_requested,2025-01-12 00:00:00,,,iOS
EVT002074,M0029,payout_requested,2025-11-27 00:00:00,,,iOS
EVT002075,M0033,first_transaction,2025-01-02 00:00:00,,,iOS
EVT002076,M0197,support_ticket,2024-04-30 00:00:00,,,Web
EVT002077,M0088,app_login,2025-09-21 00:00:00,,1540,iOS
EVT002078,M0112,feature_used,2023-10-30 00:00:00,Inventory,,iOS
EVT002079,M0195,app_login,2025-05-28 00:00:00,,342,Web
EVT002080,M0131,first_transaction,2024-10-21 00:00:00,,,iOS
EVT002081,M0068,payout_requested,2024-08-31 00:00:00,,,Web
EVT002082,M0110,first_transaction,2023-11-29 00:00:00,,,Web
EVT002083,M0187,feature_used,2024-10-02 00:00:00,Analytics,,Web
EVT002084,M0162,feature_used,2024-11-03 00:00:00,Invoicing,,iOS
EVT002085,M0103,terminal_activated,2024-04-19 00:00:00,,,iOS
EVT002086,M0110,terminal_activated,2024-06-13 00:00:00,,,iOS
EVT002087,M0014,app_login,2025-07-24 00:00:00,,657,Web
EVT002088,M0163,payout_requested,2024-04-13 00:00:00,,,Android
EVT002089,M0110,feature_used,2025-09-22 00:00:00,,,iOS
EVT002090,M0078,first_transaction,2025-03-02 00:00:00,,,Android
EVT002091,M0090,support_ticket,2024-06-02 00:00:00,,,Android
EVT002092,M0013,first_transaction,2023-05-15 00:00:00,,,iOS
EVT002093,M0170,support_ticket,2025-02-13 00:00:00,,,Android
EVT002094,M0121,app_login,2023-10-07 00:00:00,,912,iOS
EVT002095,M0065,payout_requested,2024-07-24 00:00:00,,,Android
EVT002096,M0078,first_transaction,2026-01-09 00:00:00,,,iOS
EVT002097,M0175,feature_used,2024-02-24 00:00:00,Team Management,,Android
EVT002098,M0190,dashboard_viewed,2025-10-12 00:00:00,,517,Web
EVT002099,M0071,app_login,2024-04-18 00:00:00,,208,iOS
EVT002100,M0034,feature_used,2025-08-19 00:00:00,Invoicing,,iOS
EVT002101,M0151,payout_requested,2025-11-25 00:00:00,,,iOS
EVT002102,M0050,support_ticket,2024-06-23 00:00:00,,,iOS
EVT002103,M0140,feature_used,2024-11-30 00:00:00,,,Android
EVT002104,M0195,app_login,2025-07-20 00:00:00,,344,iOS
EVT002105,M0033,first_transaction,2025-02-22 00:00:00,,,Web
EVT002106,M0065,dashboard_viewed,2025-09-02 00:00:00,,1777,Web
EVT002107,M0089,dashboard_viewed,2025-09-05 00:00:00,,1319,Web
EVT002108,M0031,dashboard_viewed,2024-05-13 00:00:00,,1018,Android
EVT002109,M0135,payout_requested,2025-03-27 00:00:00,,,iOS
EVT002110,M0043,feature_used,2025-08-07 00:00:00,Analytics,,Android
EVT002111,M0012,payout_requested,2024-12-22 00:00:00,,,Web
EVT002112,M0049,support_ticket,2024-09-19 00:00:00,,,Android
EVT002113,M0176,feature_used,2024-10-15 00:00:00,Invoicing,,iOS
EVT002114,M0113,plan_upgraded,2025-11-03 00:00:00,,,Web
EVT002115,M0200,app_login,2024-08-16 00:00:00,,453,iOS
EVT002116,M0001,first_transaction,2024-04-01 00:00:00,,,Web
EVT002117,M0179,terminal_activated,2025-12-21 00:00:00,,,Web
EVT002118,M0117,feature_used,2025-07-11 00:00:00,Online Store,,Android
EVT002119,M0078,dashboard_viewed,2024-12-23 00:00:00,,1480,Android
EVT002120,M0142,first_transaction,2024-11-06 00:00:00,,,iOS
EVT002121,M0137,app_login,2023-08-20 00:00:00,,1339,iOS
EVT002122,M0072,payout_requested,2024-08-09 00:00:00,,,iOS
EVT002123,M0165,payout_requested,2024-05-27 00:00:00,,,Web
EVT002124,M0030,terminal_activated,2024-06-22 00:00:00,,,Web
EVT002125,M0155,payout_requested,2024-10-04 00:00:00,,,iOS
EVT002126,M0181,dashboard_viewed,2024-04-13 00:00:00,,1508,iOS
EVT002127,M0105,dashboard_viewed,2024-08-24 00:00:00,,694,iOS
EVT002128,M0161,dashboard_viewed,2025-09-25 00:00:00,,758,iOS
EVT002129,M0188,payout_requested,2024-11-02 00:00:00,,,Android
EVT002130,M0005,feature_used,2025-12-06 00:00:00,Online Store,,iOS
EVT002131,M0185,support_ticket,2024-07-06 00:00:00,,,Web
EVT002132,M0066,dashboard_viewed,2025-10-14 00:00:00,,1267,Web
EVT002133,M0053,dashboard_viewed,2023-12-05 00:00:00,,694,Android
EVT002134,M0053,feature_used,2025-07-29 00:00:00,Inventory,,iOS
EVT002135,M0115,app_login,2025-12-15 00:00:00,,918,Android
EVT002136,M0038,dashboard_viewed,2023-10-31 00:00:00,,1045,iOS
EVT002137,M0118,first_transaction,2026-01-18 00:00:00,,,iOS
EVT002138,M0049,feature_used,2025-08-24 00:00:00,Analytics,,Web
EVT002139,M0073,terminal_activated,2024-09-10 00:00:00,,,iOS
EVT002140,M0101,support_ticket,2023-09-12 00:00:00,,,iOS
EVT002141,M0037,terminal_activated,2025-02-18 00:00:00,,,Android
EVT002142,M0166,payout_requested,2023-09-05 00:00:00,,,Web
EVT002143,M0135,first_transaction,2025-12-05 00:00:00,,,iOS
EVT002144,M0155,terminal_activated,2024-12-04 00:00:00,,,iOS
EVT002145,M0029,dashboard_viewed,2025-11-12 00:00:00,,1730,Web
EVT002146,M0012,first_transaction,2025-12-20 00:00:00,,,iOS
EVT002147,M0069,first_transaction,2025-10-19 00:00:00,,,Web
EVT002148,M0004,plan_upgraded,2024-09-14 00:00:00,,,iOS
EVT002149,M0139,support_ticket,2024-02-19 00:00:00,,,Web
EVT002150,M0022,app_login,2025-08-04 00:00:00,,1585,Web
EVT002151,M0114,dashboard_viewed,2025-04-07 00:00:00,,709,Android
EVT002152,M0040,app_login,2025-09-10 00:00:00,,1447,Android
EVT002153,M0161,feature_used,2023-06-26 00:00:00,Invoicing,,iOS
EVT002154,M0140,app_login,2025-07-03 00:00:00,,1743,Android
EVT002155,M0037,terminal_activated,2025-02-07 00:00:00,,,iOS
EVT002156,M0059,app_login,2025-02-06 00:00:00,,753,Web
EVT002157,M0074,app_login,2026-01-27 00:00:00,,1431,Android
EVT002158,M0176,dashboard_viewed,2025-08-28 00:00:00,,260,Android
EVT002159,M0044,payout_requested,2024-03-22 00:00:00,,,iOS
EVT002160,M0073,app_login,2025-12-18 00:00:00,,713,iOS
EVT002161,M0093,payout_requested,2025-12-25 00:00:00,,,iOS
EVT002162,M0012,feature_used,2025-02-20 00:00:00,Inventory,,Web
EVT002163,M0086,feature_used,2025-09-02 00:00:00,Analytics,,Web
EVT002164,M0176,app_login,2025-08-23 00:00:00,,617,Android
EVT002165,M0027,app_login,2025-03-26 00:00:00,,1385,Android
EVT002166,M0068,dashboard_viewed,2025-12-19 00:00:00,,1665,iOS
EVT002167,M0001,dashboard_viewed,2023-11-11 00:00:00,,1622,Web
EVT002168,M0038,app_login,2024-08-30 00:00:00,,944,Web
EVT002169,M0123,dashboard_viewed,2024-07-30 00:00:00,,1213,Android
EVT002170,M0187,app_login,2024-07-01 00:00:00,,691,iOS
EVT002171,M0047,plan_upgraded,2025-02-07 00:00:00,,,Android
EVT002172,M0127,app_login,2025-05-01 00:00:00,,877,Web
EVT002173,M0163,app_login,2025-06-29 00:00:00,,533,Android
EVT002174,M0108,feature_used,2024-11-14 00:00:00,Online Store,,Android
EVT002175,M0137,feature_used,2024-03-02 00:00:00,Inventory,,iOS
EVT002176,M0149,support_ticket,2025-03-05 00:00:00,,,Web
EVT002177,M0199,support_ticket,2024-11-02 00:00:00,,,Web
EVT002178,M0023,app_login,2023-03-29 00:00:00,,446,iOS
EVT002179,M0093,feature_used,2026-02-02 00:00:00,Analytics,,iOS
EVT002180,M0016,dashboard_viewed,2024-07-04 00:00:00,,1768,iOS
EVT002181,M0076,feature_used,2025-08-05 00:00:00,Inventory,,iOS
EVT002182,M0054,dashboard_viewed,2024-11-27 00:00:00,,1559,iOS
EVT002183,M0031,payout_requested,2024-07-29 00:00:00,,,Android
EVT002184,M0188,terminal_activated,2025-03-09 00:00:00,,,Android
EVT002185,M0014,support_ticket,2025-08-22 00:00:00,,,iOS
EVT002186,M0123,dashboard_viewed,2025-08-22 00:00:00,,353,iOS
EVT002187,M0038,app_login,2023-10-16 00:00:00,,531,iOS
EVT002188,M0004,feature_used,2025-04-11 00:00:00,Analytics,,iOS
EVT002189,M0121,support_ticket,2024-11-17 00:00:00,,,Android
EVT002190,M0106,support_ticket,2025-10-30 00:00:00,,,Web
EVT002191,M0178,terminal_activated,2024-08-24 00:00:00,,,iOS
EVT002192,M0016,dashboard_viewed,2023-08-02 00:00:00,,1267,iOS
EVT002193,M0129,first_transaction,2025-04-26 00:00:00,,,Android
EVT002194,M0175,payout_requested,2025-01-21 00:00:00,,,Web
EVT002195,M0183,dashboard_viewed,2025-06-17 00:00:00,,1057,Android
EVT002196,M0182,app_login,2025-02-24 00:00:00,,586,iOS
EVT002197,M0134,app_login,2024-10-21 00:00:00,,1551,iOS
EVT002198,M0103,feature_used,2024-05-17 00:00:00,Inventory,,iOS
EVT002199,M0191,payout_requested,2024-12-16 00:00:00,,,Web
EVT002200,M0120,feature_used,2025-09-24 00:00:00,,,Android
EVT002201,M0098,first_transaction,2025-05-25 00:00:00,,,Web
EVT002202,M0109,first_transaction,2024-10-21 00:00:00,,,iOS
EVT002203,M0020,app_login,2025-12-08 00:00:00,,1763,Android
EVT002204,M0008,app_login,2024-07-01 00:00:00,,1139,iOS
EVT002205,M0017,app_login,2023-08-06 00:00:00,,1579,Android
EVT002206,M0049,feature_used,2025-05-23 00:00:00,Invoicing,,iOS
EVT002207,M0069,terminal_activated,2025-08-21 00:00:00,,,Web
EVT002208,M0012,feature_used,2025-12-30 00:00:00,Inventory,,iOS
EVT002209,M0013,app_login,2024-03-26 00:00:00,,47,Android
EVT002210,M0193,app_login,2025-05-04 00:00:00,,1054,iOS
EVT002211,M0081,plan_upgraded,2025-07-18 00:00:00,,,Android
EVT002212,M0034,support_ticket,2024-03-20 00:00:00,,,Android
EVT002213,M0105,dashboard_viewed,2025-10-26 00:00:00,,236,Web
EVT002214,M0199,first_transaction,2025-11-14 00:00:00,,,Android
EVT002215,M0123,feature_used,2025-08-13 00:00:00,Invoicing,,Android
EVT002216,M0042,first_transaction,2025-06-25 00:00:00,,,iOS
EVT002217,M0161,terminal_activated,2025-06-09 00:00:00,,,iOS
EVT002218,M0056,dashboard_viewed,2025-10-17 00:00:00,,318,Web
EVT002219,M0042,payout_requested,2025-08-03 00:00:00,,,Web
EVT002220,M0187,feature_used,2025-09-17 00:00:00,Team Management,,Android
EVT002221,M0034,app_login,2024-12-14 00:00:00,,1306,Android
EVT002222,M0011,dashboard_viewed,2025-11-21 00:00:00,,1428,Android
EVT002223,M0062,app_login,2025-03-11 00:00:00,,1272,iOS
EVT002224,M0040,feature_used,2025-07-25 00:00:00,Invoicing,,iOS
EVT002225,M0037,plan_upgraded,2025-03-23 00:00:00,,,Web
EVT002226,M0023,feature_used,2025-10-10 00:00:00,Team Management,,iOS
EVT002227,M0076,first_transaction,2025-03-19 00:00:00,,,Web
EVT002228,M0094,app_login,2023-07-10 00:00:00,,396,Web
EVT002229,M0198,feature_used,2026-01-21 00:00:00,Team Management,,Android
EVT002230,M0167,payout_requested,2024-05-06 00:00:00,,,Web
EVT002231,M0125,terminal_activated,2025-03-27 00:00:00,,,Android
EVT002232,M0105,dashboard_viewed,2023-09-20 00:00:00,,932,Android
EVT002233,M0132,dashboard_viewed,2025-01-31 00:00:00,,795,iOS
EVT002234,M0175,app_login,2025-01-16 00:00:00,,568,Web
EVT002235,M0011,feature_used,2025-09-15 00:00:00,Invoicing,,Web
EVT002236,M0063,support_ticket,2025-09-05 00:00:00,,,iOS
EVT002237,M0040,dashboard_viewed,2024-12-25 00:00:00,,799,iOS
EVT002238,M0146,app_login,2024-07-22 00:00:00,,486,Android
EVT002239,M0119,support_ticket,2024-04-04 00:00:00,,,Android
EVT002240,M0120,feature_used,2026-01-28 00:00:00,Inventory,,iOS
