merchant_id,month,total_transactions,completed_transactions,failed_transactions,chargeback_count,total_revenue,conversion_rate_pct
M0190,2026-02,1,1,0,0,1099.39,100.0
M0191,2024-09,1,1,0,0,1397.94,100.0
M0191,2024-11,2,1,0,1,195.44,50.0
M0191,2024-12,1,1,0,0,2345.37,100.0
M0191,2025-03,2,0,0,1,0.0,0.0
M0191,2025-04,1,1,0,0,1303.9,100.0
M0191,2025-05,4,4,0,0,4738.6,100.0
M0191,2025-06,2,1,1,0,1900.24,50.0
M0191,2025-08,2,1,0,1,184.8,50.0
M0191,2025-09,1,1,0,0,2196.8,100.0
M0191,2025-10,1,1,0,0,2292.59,100.0
M0191,2025-11,2,2,0,0,3799.5,100.0
M0191,2025-12,3,3,0,0,3861.97,100.0
M0191,2026-02,4,4,0,0,3914.3,100.0
M0191,2026-03,1,1,0,0,1183.29,100.0
M0192,2024-12,1,1,0,0,1440.68,100.0
M0192,2025-01,3,2,1,0,2469.02,66.67
M0192,2025-02,1,1,0,0,1729.84,100.0
M0192,2025-03,1,1,0,0,1140.83,100.0
M0192,2025-04,6,5,0,0,7907.18,83.33
M0192,2025-06,1,1,0,0,2217.72,100.0
M0192,2025-07,2,2,0,0,2230.62,100.0
M0192,2025-08,5,5,0,0,4447.82,100.0
M0192,2025-09,2,2,0,0,4600.78,100.0
M0192,2025-10,1,1,0,0,2305.05,100.0
M0192,2025-11,4,3,0,0,2337.48,75.0
M0192,2025-12,4,2,2,0,2209.91,50.0
M0192,2026-01,4,4,0,0,6944.68,100.0
M0192,2026-03,1,1,0,0,790.77,100.0
M0193,2023-03,1,1,0,0,1800.78,100.0
M0193,2023-04,2,2,0,0,3019.49,100.0
M0193,2023-05,1,1,0,0,241.93,100.0
M0193,2023-07,1,1,0,0,2009.07,100.0
M0193,2023-08,1,1,0,0,1407.53,100.0
M0193,2023-10,1,0,0,0,0.0,0.0
M0193,2023-11,1,0,0,1,0.0,0.0
M0193,2023-12,1,0,1,0,0.0,0.0
M0193,2024-02,2,1,0,0,2016.26,50.0
M0193,2024-03,2,2,0,0,2303.01,100.0
M0193,2024-05,1,1,0,0,756.28,100.0
M0193,2024-09,2,2,0,0,1417.81,100.0
M0193,2024-10,1,1,0,0,373.09,100.0
M0193,2024-11,1,1,0,0,1838.86,100.0
M0193,2024-12,2,2,0,0,1880.69,100.0
M0193,2025-01,1,1,0,0,1228.95,100.0
M0193,2025-05,1,1,0,0,2130.01,100.0
M0193,2025-06,1,1,0,0,994.23,100.0
M0193,2025-10,1,1,0,0,1265.59,100.0
M0193,2025-11,2,2,0,0,2116.84,100.0
M0193,2025-12,2,2,0,0,2977.21,100.0
M0193,2026-02,2,1,0,0,1999.91,50.0
M0194,2024-02,1,1,0,0,1260.39,100.0
M0194,2024-03,2,2,0,0,2174.38,100.0
M0194,2024-06,1,1,0,0,1098.42,100.0
M0194,2024-07,2,2,0,0,1553.68,100.0
M0194,2024-08,1,1,0,0,1925.71,100.0
M0194,2024-09,3,2,0,0,3575.52,66.67
M0194,2025-01,1,1,0,0,2096.78,100.0
M0194,2025-02,1,0,0,0,0.0,0.0
M0194,2025-03,2,2,0,0,2458.82,100.0
M0194,2025-04,3,2,1,0,2696.55,66.67
M0194,2025-05,3,2,0,1,441.7,66.67
M0194,2025-06,1,1,0,0,1074.82,100.0
M0194,2025-07,1,1,0,0,978.91,100.0
M0194,2025-08,4,2,1,0,794.28,50.0
M0194,2025-09,4,3,0,0,3719.03,75.0
M0195,2024-08,1,1,0,0,1978.26,100.0
M0195,2024-09,4,2,0,0,3533.92,50.0
M0195,2024-10,2,2,0,0,2259.22,100.0
M0195,2024-11,2,2,0,0,1378.24,100.0
M0195,2024-12,6,5,0,1,4967.18,83.33
M0195,2025-01,2,1,0,0,1238.47,50.0
M0195,2025-02,1,1,0,0,1959.32,100.0
M0195,2025-03,4,3,0,0,2835.54,75.0
M0195,2025-05,4,4,0,0,4304.15,100.0
M0195,2025-06,3,3,0,0,3180.7,100.0
M0195,2025-07,1,1,0,0,1414.81,100.0
M0195,2025-09,3,2,0,0,2746.07,66.67
M0196,2024-09,1,1,0,0,2069.89,100.0
M0196,2024-10,3,2,1,0,3566.17,66.67
M0196,2024-11,1,0,0,0,0.0,0.0
M0196,2024-12,3,2,0,1,2222.35,66.67
M0196,2025-01,2,1,0,0,1981.23,50.0
M0196,2025-02,1,1,0,0,1699.39,100.0
M0196,2025-03,4,4,0,0,3589.01,100.0
M0196,2025-04,4,4,0,0,5916.52,100.0
M0196,2025-05,3,1,2,0,1045.28,33.33
M0196,2025-06,1,1,0,0,1185.9,100.0
M0196,2025-07,2,2,0,0,1552.88,100.0
M0196,2025-08,3,3,0,0,2895.6,100.0
M0196,2025-09,1,1,0,0,532.35,100.0
M0196,2025-10,1,1,0,0,2309.23,100.0
M0197,2024-04,1,1,0,0,1835.81,100.0
M0197,2024-06,1,1,0,0,294.52,100.0
M0197,2024-07,1,1,0,0,1057.94,100.0
M0197,2024-08,1,1,0,0,974.14,100.0
M0197,2024-09,5,5,0,0,7758.68,100.0
M0197,2024-10,1,1,0,0,782.57,100.0
M0197,2024-12,3,2,1,0,2958.16,66.67
M0197,2025-01,1,1,0,0,609.67,100.0
M0197,2025-02,1,1,0,0,1213.12,100.0
M0197,2025-03,3,3,0,0,3272.96,100.0
M0197,2025-06,3,2,0,0,1454.17,66.67
M0197,2025-07,3,3,0,0,3864.54,100.0
M0197,2025-09,2,1,1,0,589.52,50.0
M0197,2025-10,2,2,0,0,2976.31,100.0
M0197,2025-11,2,1,1,0,92.4,50.0
M0197,2025-12,5,4,0,0,5006.09,80.0
M0197,2026-01,2,1,0,0,1657.53,50.0
M0197,2026-02,1,1,0,0,312.95,100.0
M0198,2024-11,2,2,0,0,2618.83,100.0
M0198,2024-12,1,1,0,0,967.45,100.0
M0198,2025-01,1,0,0,0,0.0,0.0
M0198,2025-03,1,1,0,0,2202.66,100.0
M0198,2025-04,1,0,0,0,0.0,0.0
M0198,2025-07,2,1,1,0,266.1,50.0
M0198,2025-08,1,1,0,0,990.91,100.0
M0198,2025-09,1,1,0,0,972.3,100.0
M0198,2025-10,6,6,0,0,6331.5,100.0
M0198,2025-11,1,1,0,0,649.8,100.0
M0198,2026-01,2,2,0,0,2916.86,100.0
M0198,2026-02,4,4,0,0,3965.25,100.0
M0199,2024-04,1,1,0,0,444.01,100.0
M0199,2024-05,2,2,0,0,1404.79,100.0
M0199,2024-06,1,0,1,0,0.0,0.0
M0199,2024-08,1,1,0,0,200.18,100.0
M0199,2024-09,3,2,0,0,3680.17,66.67
M0199,2024-10,2,2,0,0,2206.62,100.0
M0199,2024-11,1,1,0,0,1742.98,100.0
M0199,2024-12,1,1,0,0,1155.63,100.0
M0199,2025-01,1,1,0,0,528.97,100.0
M0199,2025-02,1,1,0,0,998.51,100.0
M0199,2025-03,3,2,1,0,1866.16,66.67
M0199,2025-04,1,1,0,0,942.09,100.0
M0199,2025-05,5,5,0,0,5418.89,100.0
M0199,2025-07,2,1,1,0,1223.71,50.0
M0199,2025-09,3,3,0,0,4903.85,100.0
M0199,2025-10,1,1,0,0,414.17,100.0
M0199,2025-11,2,2,0,0,3162.03,100.0
M0199,2025-12,1,1,0,0,2084.2,100.0
M0199,2026-01,1,1,0,0,1626.6,100.0
M0199,2026-02,1,0,0,0,0.0,0.0
M0200,2023-03,1,1,0,0,2149.11,100.0
M0200,2023-04,2,2,0,0,2969.29,100.0
M0200,2023-05,1,1,0,0,491.64,100.0
M0200,2023-06,1,1,0,0,550.47,100.0
M0200,2023-08,3,2,0,0,4218.73,66.67
M0200,2023-11,1,1,0,0,2344.99,100.0
M0200,2023-12,3,2,0,1,2839.37,66.67
M0200,2024-01,2,2,0,0,3903.49,100.0
M0200,2024-03,2,1,1,0,1560.45,50.0
M0200,2024-04,1,1,0,0,1860.49,100.0
M0200,2024-06,1,0,0,0,0.0,0.0
M0200,2024-10,1,1,0,0,2149.53,100.0
M0200,2025-01,2,2,0,0,1432.16,100.0
M0200,2025-05,2,2,0,0,3433.44,100.0
M0200,2025-09,2,2,0,0,1585.51,100.0
M0200,2025-11,1,1,0,0,2057.3,100.0
M0200,2026-03,1,1,0,0,601.69,100.0
